All paths and it's time using the transport below.
Bus: false
Subwalk: false
Walk: false
Heuristic usage: algorithm.Heuristic1
N30 N28 0.14648
N30 N29 0.30184
N30 N30 0.003721
N30 N30 0.003201
N30 N17 0.012719
N30 N18 0.08576
N30 N19 0.10604
N30 N20 0.12088
N30 N21 0.15416
N30 N22 0.15148
N30 N23 0.067759
N30 N24 0.091201
N30 N25 0.13124
N30 N26 0.140361
N30 N27 0.16704
N30 N28 0.14564
N30 N29 0.13368
N30 N30 0.00328
N30 N30 0.00336
N30 N18 0.086321
N30 N19 0.10624
N30 N20 0.1214
N30 N21 0.152121
N30 N22 0.154241
N30 N23 0.068
N30 N24 0.091359
N30 N25 0.13124
N30 N26 0.14068
N30 N27 0.156239
N30 N28 0.17892
N30 N29 0.1344
N30 N30 0.003241
N30 N30 0.00328
N30 N19 0.10724
N30 N20 0.121161
N30 N21 0.15216
N30 N22 0.152
N30 N23 0.06784
N30 N24 0.09188
N30 N25 0.13108
N30 N26 0.140639
N30 N27 0.15592
N30 N28 0.14448
N30 N29 0.133721
N30 N30 0.003279
N30 N30 0.00324
N30 N20 0.12252
N30 N21 0.151441
N30 N22 0.151241
N30 N23 0.067639
N30 N24 0.09192
N30 N25 0.13064
N30 N26 0.178679
N30 N27 0.15596
N30 N28 0.144241
N30 N29 0.133241
N30 N30 0.00324
N30 N30 0.00328
N30 N21 0.152
N30 N22 0.151479
N30 N23 0.06972
N30 N24 0.09156
N30 N25 0.130919
N30 N26 0.14032
N30 N27 0.15528
N30 N28 0.14488
N30 N29 0.133399
N30 N30 0.00404
N30 N30 0.003319
N30 N22 0.15296
N30 N23 0.068
N30 N24 0.091641
N30 N25 0.13124
N30 N26 0.14088
N30 N27 0.15536
N30 N28 0.1454
N30 N29 0.1338
N30 N30 0.003239
N30 N30 0.0032
N30 N23 0.06856
N30 N24 0.09152
N30 N25 0.131319
N30 N26 0.140559
N30 N27 0.185601
N30 N28 0.14524
N30 N29 0.13348
N30 N30 0.00348
N30 N30 0.0032
N30 N24 0.09216
N30 N25 0.131239
N30 N26 0.14004
N30 N27 0.176761
N30 N28 0.145439
N30 N29 0.13412
N30 N30 0.00328
N30 N30 0.003281
N30 N25 0.13188
N30 N26 0.14048
N30 N27 0.1554
N30 N28 0.1472
N30 N29 0.13372
N30 N30 0.003281
N30 N30 0.00328
N30 N26 0.150039
N30 N27 1.75164
N30 N28 0.1414
N30 N29 0.1272
N30 N30 0.003319
N30 N30 0.00336
N30 N27 0.154921
N30 N28 0.1558
N30 N29 0.133199
N30 N30 0.003239
N30 N30 0.003239
N30 N28 0.14492
N30 N29 0.133599
N30 N30 0.00364
N30 N30 0.003201
N30 N29 0.1338
N30 N30 0.00328
N30 N30 0.0032
N30 N30 0.00316
N30 N30 0.0032
Average time of calculate path: 0.11072359
Max time of calculate path: 1.75164
------------------------------------------------------
All paths and it's time using the transport below.
Bus: false
Subwalk: true
Walk: true
Heuristic usage: algorithm.Heuristic1
N30 N30 0.00388
N30 N2 0.2514
N30 N3 0.13632
N30 N4 0.21812
N30 N5 0.61948
N30 N6 0.1856
N30 N7 0.072119
N30 N8 0.28532
N30 N9 0.08352
N30 N10 0.328999
N30 N11 0.10608
N30 N12 0.333081
N30 N13 0.13264
N30 N14 0.01016
N30 N15 0.021479
N30 N16 0.12148
N30 N17 0.028561
N30 N18 0.15936
N30 N19 0.20804
N30 N20 0.462441
N30 N21 0.31904
N30 N22 0.270361
N30 N23 0.168601
N30 N24 0.21944
N30 N25 0.288359
N30 N26 0.29764
N30 N27 0.339799
N30 N28 0.32072
N30 N29 0.27632
N30 N30 0.00344
N30 N30 0.003241
N30 N3 0.13724
N30 N4 0.21888
N30 N5 0.32036
N30 N6 0.18584
N30 N7 0.0732
N30 N8 0.23148
N30 N9 0.08392
N30 N10 0.75988
N30 N11 0.1104
N30 N12 0.48404
N30 N13 0.13184
N30 N14 0.01044
N30 N15 0.0214
N30 N16 0.12092
N30 N17 0.028361
N30 N18 0.1596
N30 N19 0.21184
N30 N20 0.241639
N30 N21 0.315999
N30 N22 0.469959
N30 N23 0.168481
N30 N24 0.216119
N30 N25 0.283601
N30 N26 0.293161
N30 N27 0.32956
N30 N28 0.31248
N30 N29 0.3042
N30 N30 0.00376
N30 N30 0.003239
N30 N4 0.22032
N30 N5 0.31888
N30 N6 0.18816
N30 N7 0.0738
N30 N8 0.23144
N30 N9 0.08288
N30 N10 0.34284
N30 N11 0.104161
N30 N12 1.6944
N30 N13 0.13552
N30 N14 0.01024
N30 N15 0.02172
N30 N16 0.12132
N30 N17 0.0288
N30 N18 0.159281
N30 N19 0.208639
N30 N20 0.258239
N30 N21 0.31644
N30 N22 0.2692
N30 N23 0.16756
N30 N24 0.21824
N30 N25 0.287759
N30 N26 0.296161
N30 N27 0.33964
N30 N28 0.31912
N30 N29 0.311639
N30 N30 0.003601
N30 N30 0.00324
N30 N5 0.3186
N30 N6 0.185801
N30 N7 0.073121
N30 N8 0.23164
N30 N9 0.083959
N30 N10 0.3288
N30 N11 0.10616
N30 N12 0.769121
N30 N13 0.136761
N30 N14 0.0102
N30 N15 0.0216
N30 N16 0.123921
N30 N17 0.028479
N30 N18 0.171201
N30 N19 0.20604
N30 N20 0.25352
N30 N21 0.461999
N30 N22 0.265081
N30 N23 0.17488
N30 N24 0.218199
N30 N25 0.28644
N30 N26 0.289161
N30 N27 0.3288
N30 N28 0.31228
N30 N29 0.26976
N30 N30 0.00336
N30 N30 0.0032
N30 N6 0.1862
N30 N7 0.07308
N30 N8 0.231521
N30 N9 0.085521
N30 N10 0.32824
N30 N11 0.105599
N30 N12 0.340879
N30 N13 0.14124
N30 N14 0.01032
N30 N15 0.02152
N30 N16 0.156359
N30 N17 0.02836
N30 N18 0.1628
N30 N19 0.215801
N30 N20 0.26536
N30 N21 0.31328
N30 N22 0.268799
N30 N23 0.166081
N30 N24 0.21572
N30 N25 0.940321
N30 N26 0.32784
N30 N27 0.32716
N30 N28 0.3096
N30 N29 0.32644
N30 N30 0.00308
N30 N30 0.0028
N30 N7 0.0742
N30 N8 0.23092
N30 N9 0.0922
N30 N10 3.15304
N30 N11 0.13124
N30 N12 0.31856
N30 N13 0.128521
N30 N14 0.00932
N30 N15 0.02064
N30 N16 0.119
N30 N17 0.02736
N30 N18 0.156
N30 N19 0.23512
N30 N20 0.23772
N30 N21 0.311241
N30 N22 0.31232
N30 N23 0.16692
N30 N24 0.21664
N30 N25 0.285321
N30 N26 0.445001
N30 N27 0.33848
N30 N28 0.318081
N30 N29 0.347641
N30 N30 0.00312
N30 N30 0.00284
N30 N8 0.23268
N30 N9 0.0832
N30 N10 0.4848
N30 N11 0.106321
N30 N12 0.33072
N30 N13 0.131561
N30 N14 0.009401
N30 N15 0.020961
N30 N16 0.15576
N30 N17 0.028121
N30 N18 0.158841
N30 N19 0.2064
N30 N20 0.241079
N30 N21 0.343
N30 N22 0.27152
N30 N23 0.16864
N30 N24 0.219
N30 N25 0.29036
N30 N26 0.296881
N30 N27 0.338639
N30 N28 0.315481
N30 N29 0.26976
N30 N30 0.002841
N30 N30 0.00288
N30 N9 0.08424
N30 N10 0.351441
N30 N11 0.105841
N30 N12 0.33168
N30 N13 0.13272
N30 N14 0.0096
N30 N15 0.02116
N30 N16 0.121159
N30 N17 0.02816
N30 N18 0.16028
N30 N19 0.20832
N30 N20 0.24292
N30 N21 0.32432
N30 N22 0.27208
N30 N23 0.16844
N30 N24 0.22016
N30 N25 0.31504
N30 N26 0.29764
N30 N27 0.338721
N30 N28 0.322479
N30 N29 0.27656
N30 N30 0.002839
N30 N30 0.003
N30 N10 0.3288
N30 N11 0.105319
N30 N12 0.33348
N30 N13 0.132321
N30 N14 0.009519
N30 N15 0.02112
N30 N16 0.1284
N30 N17 0.028239
N30 N18 1.590119
N30 N19 0.21112
N30 N20 0.238
N30 N21 0.47012
N30 N22 0.2674
N30 N23 0.166361
N30 N24 0.21568
N30 N25 0.55344
N30 N26 0.29544
N30 N27 0.338439
N30 N28 0.3184
N30 N29 0.27372
N30 N30 0.00288
N30 N30 0.0028
N30 N11 0.106159
N30 N12 0.33092
N30 N13 0.131879
N30 N14 0.00976
N30 N15 0.021
N30 N16 0.12048
N30 N17 0.02808
N30 N18 0.15892
N30 N19 0.22256
N30 N20 0.242359
N30 N21 0.31596
N30 N22 0.272359
N30 N23 0.33252
N30 N24 0.215281
N30 N25 0.28188
N30 N26 0.29112
N30 N27 0.32772
N30 N28 0.310401
N30 N29 0.270119
N30 N30 0.002839
N30 N30 0.00284
N30 N12 0.3322
N30 N13 0.132599
N30 N14 0.00948
N30 N15 0.021279
N30 N16 0.121161
N30 N17 0.02848
N30 N18 0.159079
N30 N19 0.20708
N30 N20 0.24192
N30 N21 0.317399
N30 N22 0.27132
N30 N23 0.16832
N30 N24 0.21836
N30 N25 0.28988
N30 N26 0.29728
N30 N27 0.339799
N30 N28 0.321119
N30 N29 0.276399
N30 N30 0.00288
N30 N30 0.002919
N30 N13 0.13312
N30 N14 0.0098
N30 N15 0.021041
N30 N16 0.1212
N30 N17 0.028199
N30 N18 0.15916
N30 N19 0.21024
N30 N20 0.243201
N30 N21 0.318441
N30 N22 0.3052
N30 N23 0.16784
N30 N24 0.218919
N30 N25 0.28828
N30 N26 0.29764
N30 N27 0.338719
N30 N28 0.320361
N30 N29 1.67428
N30 N30 0.004401
N30 N30 0.00296
N30 N14 0.013159
N30 N15 0.021681
N30 N16 0.12392
N30 N17 0.02824
N30 N18 10.77116
N30 N19 0.21572
N30 N20 0.27104
N30 N21 0.30888
N30 N22 0.262959
N30 N23 0.164519
N30 N24 0.23844
N30 N25 0.28056
N30 N26 0.28716
N30 N27 0.328399
N30 N28 0.309081
N30 N29 0.268161
N30 N30 0.002881
N30 N30 0.0028
N30 N15 0.021799
N30 N16 0.165399
N30 N17 0.028921
N30 N18 0.1594
N30 N19 0.208319
N30 N20 0.24224
N30 N21 0.31928
N30 N22 0.27076
N30 N23 0.16836
N30 N24 0.219559
N30 N25 0.405119
N30 N26 0.297321
N30 N27 0.51056
N30 N28 0.313081
N30 N29 0.27152
N30 N30 0.00284
N30 N30 0.00288
N30 N16 0.12248
N30 N17 0.02816
N30 N18 0.16728
N30 N19 0.208081
N30 N20 0.24316
N30 N21 0.31756
N30 N22 0.273439
N30 N23 0.169
N30 N24 0.2202
N30 N25 0.28988
N30 N26 0.299601
N30 N27 0.34048
N30 N28 0.32244
N30 N29 0.278001
N30 N30 0.00292
N30 N30 0.0028
N30 N17 0.028681
N30 N18 0.159719
N30 N19 0.20892
N30 N20 0.245001
N30 N21 0.318
N30 N22 0.271681
N30 N23 0.16876
N30 N24 0.251919
N30 N25 0.29076
N30 N26 0.29804
N30 N27 0.75916
N30 N28 0.317599
N30 N29 0.2708
N30 N30 0.002839
N30 N30 0.002839
N30 N18 0.160161
N30 N19 0.20756
N30 N20 0.24264
N30 N21 0.3696
N30 N22 1.62972
N30 N23 0.18336
N30 N24 0.21296
N30 N25 0.28068
N30 N26 0.30544
N30 N27 0.32704
N30 N28 0.309199
N30 N29 0.26828
N30 N30 0.00368
N30 N30 0.00288
N30 N19 0.21024
N30 N20 0.24304
N30 N21 0.316641
N30 N22 0.46352
N30 N23 0.16696
N30 N24 0.21556
N30 N25 0.28652
N30 N26 0.288799
N30 N27 0.32872
N30 N28 0.312359
N30 N29 0.270241
N30 N30 0.00284
N30 N30 0.0028
N30 N20 0.243481
N30 N21 0.31932
N30 N22 0.2718
N30 N23 0.16944
N30 N24 0.22016
N30 N25 0.291481
N30 N26 0.298321
N30 N27 0.339639
N30 N28 0.37552
N30 N29 0.278079
N30 N30 0.0028
N30 N30 0.0028
N30 N21 0.317479
N30 N22 0.56352
N30 N23 0.16932
N30 N24 0.215439
N30 N25 0.28532
N30 N26 0.290001
N30 N27 0.32872
N30 N28 0.313159
N30 N29 0.270559
N30 N30 0.003001
N30 N30 0.0028
N30 N22 0.27248
N30 N23 0.16892
N30 N24 0.66164
N30 N25 0.285839
N30 N26 0.322401
N30 N27 0.32668
N30 N28 0.30856
N30 N29 0.269481
N30 N30 0.00284
N30 N30 0.00304
N30 N23 0.16904
N30 N24 0.21988
N30 N25 0.320321
N30 N26 0.298079
N30 N27 0.339001
N30 N28 0.330561
N30 N29 0.32372
N30 N30 0.00312
N30 N30 0.00296
N30 N24 0.219761
N30 N25 0.288881
N30 N26 1.066481
N30 N27 0.365121
N30 N28 0.312481
N30 N29 0.2704
N30 N30 0.002881
N30 N30 0.002839
N30 N25 0.30544
N30 N26 0.29812
N30 N27 0.34084
N30 N28 0.36488
N30 N29 0.27684
N30 N30 0.00284
N30 N30 0.00284
N30 N26 0.298401
N30 N27 0.341521
N30 N28 0.32244
N30 N29 0.28932
N30 N30 0.003239
N30 N30 0.0028
N30 N27 0.34156
N30 N28 0.322759
N30 N29 0.294961
N30 N30 0.003001
N30 N30 0.0028
N30 N28 0.322799
N30 N29 0.278041
N30 N30 0.00284
N30 N30 0.00292
N30 N29 0.293681
N30 N30 0.00288
N30 N30 0.002801
N30 N30 0.002761
N30 N30 0.00276
Average time of calculate path: 0.24792877
Max time of calculate path: 10.77116
------------------------------------------------------
All paths and it's time using the transport below.
Bus: true
Subwalk: false
Walk: false
Heuristic usage: algorithm.Heuristic1
N30 N30 0.00292
N30 N2 0.04224
N30 N3 0.00344
N30 N4 0.003281
N30 N5 0.0032
N30 N6 0.0034
N30 N7 0.00328
N30 N8 0.003319
N30 N9 0.003319
N30 N10 0.00308
N30 N11 0.00316
N30 N12 0.00308
N30 N13 0.003479
N30 N14 0.003239
N30 N15 0.00308
N30 N16 0.003201
N30 N17 0.003359
N30 N18 0.0032
N30 N19 0.00312
N30 N20 0.003121
N30 N21 0.003159
N30 N22 0.00316
N30 N23 0.00312
N30 N24 0.003201
N30 N25 0.003241
N30 N26 0.00536
N30 N27 0.003519
N30 N28 0.00324
N30 N29 0.00336
N30 N30 0.002801
N30 N30 0.0028
N30 N3 0.00332
N30 N4 0.0032
N30 N5 0.003159
N30 N6 0.003241
N30 N7 0.003321
N30 N8 0.003321
N30 N9 0.003361
N30 N10 0.00308
N30 N11 0.003199
N30 N12 0.003119
N30 N13 0.003479
N30 N14 0.00328
N30 N15 0.00308
N30 N16 0.003121
N30 N17 0.00336
N30 N18 0.003199
N30 N19 0.003121
N30 N20 0.00312
N30 N21 0.003161
N30 N22 0.0032
N30 N23 0.0032
N30 N24 0.0032
N30 N25 0.00324
N30 N26 0.00336
N30 N27 0.00344
N30 N28 0.003199
N30 N29 0.003241
N30 N30 0.00276
N30 N30 0.0028
N30 N4 0.00328
N30 N5 0.00316
N30 N6 0.003321
N30 N7 0.00336
N30 N8 0.003319
N30 N9 0.00336
N30 N10 0.00316
N30 N11 0.00324
N30 N12 0.00316
N30 N13 0.00364
N30 N14 0.00328
N30 N15 0.00316
N30 N16 0.003359
N30 N17 0.0034
N30 N18 0.00316
N30 N19 0.0032
N30 N20 0.003199
N30 N21 0.0042
N30 N22 0.00328
N30 N23 0.003201
N30 N24 0.00324
N30 N25 0.003239
N30 N26 0.00336
N30 N27 0.00348
N30 N28 0.00324
N30 N29 0.00312
N30 N30 0.0028
N30 N30 0.0028
N30 N5 0.00324
N30 N6 0.003321
N30 N7 0.003279
N30 N8 0.00332
N30 N9 0.00324
N30 N10 0.003241
N30 N11 0.00324
N30 N12 0.003159
N30 N13 0.003481
N30 N14 0.00328
N30 N15 0.00316
N30 N16 0.003239
N30 N17 0.0034
N30 N18 0.003159
N30 N19 0.003241
N30 N20 0.00316
N30 N21 0.00332
N30 N22 0.00324
N30 N23 0.00324
N30 N24 0.00328
N30 N25 0.00328
N30 N26 0.003279
N30 N27 0.00344
N30 N28 0.00336
N30 N29 0.00316
N30 N30 0.002839
N30 N30 0.00292
N30 N6 0.0034
N30 N7 0.00328
N30 N8 0.003319
N30 N9 0.003281
N30 N10 0.00312
N30 N11 0.003321
N30 N12 0.003159
N30 N13 0.00352
N30 N14 0.003479
N30 N15 0.00316
N30 N16 0.003201
N30 N17 0.0036
N30 N18 0.003119
N30 N19 0.003239
N30 N20 0.00316
N30 N21 0.00428
N30 N22 0.0032
N30 N23 0.003199
N30 N24 0.00324
N30 N25 0.00388
N30 N26 0.003321
N30 N27 0.00348
N30 N28 0.003201
N30 N29 0.00312
N30 N30 0.002761
N30 N30 0.0028
N30 N7 0.00336
N30 N8 0.00336
N30 N9 0.0032
N30 N10 0.003119
N30 N11 0.00324
N30 N12 0.00332
N30 N13 0.003481
N30 N14 0.00332
N30 N15 0.0032
N30 N16 0.00316
N30 N17 0.003361
N30 N18 0.003199
N30 N19 0.00328
N30 N20 0.00328
N30 N21 0.003239
N30 N22 0.00336
N30 N23 0.00312
N30 N24 0.00348
N30 N25 0.00324
N30 N26 0.00312
N30 N27 0.00348
N30 N28 0.0032
N30 N29 0.00324
N30 N30 0.0028
N30 N30 0.0028
N30 N8 0.00336
N30 N9 0.00324
N30 N10 0.003321
N30 N11 0.003241
N30 N12 0.003199
N30 N13 0.00348
N30 N14 0.00652
N30 N15 0.003121
N30 N16 0.003241
N30 N17 0.00332
N30 N18 0.00312
N30 N19 0.00332
N30 N20 0.003121
N30 N21 0.00332
N30 N22 0.00316
N30 N23 0.003239
N30 N24 0.003239
N30 N25 0.00324
N30 N26 0.00324
N30 N27 0.00336
N30 N28 0.003361
N30 N29 0.003159
N30 N30 0.002761
N30 N30 0.00284
N30 N9 0.00352
N30 N10 0.00312
N30 N11 0.00316
N30 N12 0.00312
N30 N13 0.003599
N30 N14 0.003279
N30 N15 0.00312
N30 N16 0.00336
N30 N17 0.003359
N30 N18 0.00312
N30 N19 0.00316
N30 N20 0.00312
N30 N21 0.003201
N30 N22 0.00492
N30 N23 0.00328
N30 N24 0.00324
N30 N25 0.0032
N30 N26 0.0032
N30 N27 0.0034
N30 N28 0.003119
N30 N29 0.02404
N30 N30 0.002999
N30 N30 0.00284
N30 N10 0.00332
N30 N11 0.003719
N30 N12 0.003201
N30 N13 0.00348
N30 N14 0.00324
N30 N15 0.00312
N30 N16 0.00324
N30 N17 0.00336
N30 N18 0.003359
N30 N19 0.00316
N30 N20 0.003199
N30 N21 0.003241
N30 N22 0.00324
N30 N23 0.00316
N30 N24 0.00336
N30 N25 0.003279
N30 N26 0.0032
N30 N27 0.00344
N30 N28 0.00324
N30 N29 0.00328
N30 N30 0.00284
N30 N30 0.00276
N30 N11 0.00328
N30 N12 0.003119
N30 N13 0.00348
N30 N14 0.003361
N30 N15 0.003119
N30 N16 0.00316
N30 N17 0.00336
N30 N18 0.003279
N30 N19 0.0032
N30 N20 0.00316
N30 N21 0.003201
N30 N22 0.00324
N30 N23 0.003201
N30 N24 0.003241
N30 N25 0.00324
N30 N26 0.00324
N30 N27 0.00344
N30 N28 0.0032
N30 N29 0.003241
N30 N30 0.002799
N30 N30 0.0028
N30 N12 0.003241
N30 N13 0.00344
N30 N14 0.003239
N30 N15 0.00316
N30 N16 0.0032
N30 N17 0.04508
N30 N18 0.003119
N30 N19 0.00324
N30 N20 0.00312
N30 N21 0.00336
N30 N22 0.00316
N30 N23 0.003319
N30 N24 0.0032
N30 N25 0.0032
N30 N26 0.00316
N30 N27 0.0034
N30 N28 0.003361
N30 N29 0.00308
N30 N30 0.002801
N30 N30 0.003
N30 N13 0.00348
N30 N14 0.00328
N30 N15 0.003119
N30 N16 0.00316
N30 N17 0.003321
N30 N18 0.003159
N30 N19 0.00316
N30 N20 0.0032
N30 N21 0.003241
N30 N22 0.003241
N30 N23 0.003121
N30 N24 0.003399
N30 N25 0.0032
N30 N26 0.003161
N30 N27 0.003401
N30 N28 0.00316
N30 N29 0.00328
N30 N30 0.0028
N30 N30 0.0028
N30 N14 0.00336
N30 N15 0.00332
N30 N16 0.003201
N30 N17 0.003361
N30 N18 0.003121
N30 N19 0.0032
N30 N20 0.003241
N30 N21 0.00328
N30 N22 0.00332
N30 N23 0.003239
N30 N24 0.00332
N30 N25 0.003241
N30 N26 0.00316
N30 N27 0.00364
N30 N28 0.003201
N30 N29 0.0052
N30 N30 0.002759
N30 N30 0.00276
N30 N15 0.00324
N30 N16 0.003201
N30 N17 0.00336
N30 N18 0.00328
N30 N19 0.003199
N30 N20 0.00312
N30 N21 0.003241
N30 N22 0.00324
N30 N23 0.003159
N30 N24 0.00332
N30 N25 0.003199
N30 N26 0.003319
N30 N27 0.00344
N30 N28 0.0032
N30 N29 0.00328
N30 N30 0.0028
N30 N30 0.0028
N30 N16 0.003321
N30 N17 0.003681
N30 N18 0.00316
N30 N19 0.003199
N30 N20 0.003121
N30 N21 0.00324
N30 N22 0.003239
N30 N23 0.003161
N30 N24 0.003239
N30 N25 0.003399
N30 N26 0.00324
N30 N27 0.0034
N30 N28 0.0032
N30 N29 0.00312
N30 N30 0.002799
N30 N30 0.0028
N30 N17 0.00356
N30 N18 0.00312
N30 N19 0.00336
N30 N20 0.00312
N30 N21 0.00328
N30 N22 0.003201
N30 N23 0.003361
N30 N24 0.00324
N30 N25 0.003319
N30 N26 0.00316
N30 N27 0.003401
N30 N28 0.00416
N30 N29 0.003121
N30 N30 0.00284
N30 N30 0.002801
N30 N18 0.00324
N30 N19 0.0032
N30 N20 0.00316
N30 N21 0.003241
N30 N22 0.00324
N30 N23 0.00316
N30 N24 0.00324
N30 N25 0.003241
N30 N26 0.0032
N30 N27 0.00356
N30 N28 0.003199
N30 N29 0.003119
N30 N30 0.00292
N30 N30 0.0028
N30 N19 0.00344
N30 N20 0.003159
N30 N21 0.00336
N30 N22 0.003239
N30 N23 0.00332
N30 N24 0.003239
N30 N25 0.003281
N30 N26 0.003239
N30 N27 0.003479
N30 N28 0.00344
N30 N29 0.003159
N30 N30 0.00276
N30 N30 0.0028
N30 N20 0.003199
N30 N21 0.00324
N30 N22 0.003199
N30 N23 0.0032
N30 N24 0.003361
N30 N25 1.77988
N30 N26 0.0076
N30 N27 0.003559
N30 N28 0.003201
N30 N29 0.003119
N30 N30 0.002881
N30 N30 0.0028
N30 N21 0.00352
N30 N22 0.0032
N30 N23 0.003199
N30 N24 0.00316
N30 N25 0.003199
N30 N26 0.00324
N30 N27 0.00344
N30 N28 0.003119
N30 N29 0.0034
N30 N30 0.0028
N30 N30 0.002759
N30 N22 0.00344
N30 N23 0.00316
N30 N24 0.00324
N30 N25 0.003199
N30 N26 0.004281
N30 N27 0.003479
N30 N28 0.00316
N30 N29 0.00312
N30 N30 0.002839
N30 N30 0.0028
N30 N23 0.00328
N30 N24 0.0032
N30 N25 0.00328
N30 N26 0.003199
N30 N27 0.00356
N30 N28 0.003241
N30 N29 0.003199
N30 N30 0.003001
N30 N30 0.0028
N30 N24 0.00336
N30 N25 0.00328
N30 N26 0.003121
N30 N27 0.00372
N30 N28 0.0032
N30 N29 0.00312
N30 N30 0.002801
N30 N30 0.002799
N30 N25 0.00356
N30 N26 0.00316
N30 N27 0.00344
N30 N28 0.00336
N30 N29 0.00316
N30 N30 0.0028
N30 N30 0.00292
N30 N26 0.003279
N30 N27 0.00348
N30 N28 0.003199
N30 N29 0.00312
N30 N30 0.00288
N30 N30 0.0028
N30 N27 0.003559
N30 N28 0.00336
N30 N29 0.00316
N30 N30 0.0028
N30 N30 0.00276
N30 N28 0.003279
N30 N29 0.00312
N30 N30 0.002761
N30 N30 0.0028
N30 N29 0.032641
N30 N30 0.003
N30 N30 0.0028
N30 N30 0.002919
N30 N30 0.0028
Average time of calculate path: 0.0073482753
Max time of calculate path: 1.77988
------------------------------------------------------
All paths and it's time using the transport below.
Bus: true
Subwalk: false
Walk: true
Heuristic usage: algorithm.Heuristic1
N30 N30 0.002959
N30 N2 0.19792
N30 N3 0.08952
N30 N4 0.16012
N30 N5 0.2216
N30 N6 0.131
N30 N7 0.05516
N30 N8 0.16244
N30 N9 0.05884
N30 N10 0.23528
N30 N11 0.071839
N30 N12 0.265279
N30 N13 0.15732
N30 N14 0.00652
N30 N15 0.01572
N30 N16 0.117921
N30 N17 0.02364
N30 N18 0.17168
N30 N19 0.201681
N30 N20 0.28588
N30 N21 0.28296
N30 N22 0.29644
N30 N23 0.28568
N30 N24 0.2892
N30 N25 0.277319
N30 N26 0.23036
N30 N27 0.273761
N30 N28 0.24188
N30 N29 0.22588
N30 N30 0.00316
N30 N30 0.002919
N30 N3 0.09108
N30 N4 0.1618
N30 N5 0.2228
N30 N6 0.129881
N30 N7 0.05544
N30 N8 0.33696
N30 N9 0.05948
N30 N10 0.23152
N30 N11 0.07152
N30 N12 0.25384
N30 N13 0.164961
N30 N14 0.00684
N30 N15 0.0156
N30 N16 0.11832
N30 N17 0.02408
N30 N18 0.17244
N30 N19 0.202481
N30 N20 0.25984
N30 N21 0.31972
N30 N22 0.298519
N30 N23 0.2876
N30 N24 0.30692
N30 N25 0.278161
N30 N26 0.237
N30 N27 0.289921
N30 N28 0.249201
N30 N29 0.212121
N30 N30 0.002921
N30 N30 0.00284
N30 N4 0.163
N30 N5 0.23132
N30 N6 0.130561
N30 N7 0.05596
N30 N8 0.164321
N30 N9 0.059639
N30 N10 0.236399
N30 N11 0.07272
N30 N12 0.403601
N30 N13 0.15776
N30 N14 0.006681
N30 N15 0.01544
N30 N16 0.11748
N30 N17 0.02372
N30 N18 0.170761
N30 N19 0.23932
N30 N20 0.26828
N30 N21 1.942201
N30 N22 0.295281
N30 N23 0.29008
N30 N24 0.28988
N30 N25 0.26912
N30 N26 0.230881
N30 N27 4.36908
N30 N28 0.24932
N30 N29 0.20568
N30 N30 0.00292
N30 N30 0.002961
N30 N5 0.2234
N30 N6 0.129239
N30 N7 0.0552
N30 N8 0.16264
N30 N9 0.05912
N30 N10 0.23456
N30 N11 0.07236
N30 N12 0.29148
N30 N13 0.157359
N30 N14 0.0066
N30 N15 0.01556
N30 N16 0.117681
N30 N17 0.024039
N30 N18 0.171759
N30 N19 0.20312
N30 N20 0.260481
N30 N21 0.2846
N30 N22 0.29964
N30 N23 0.290239
N30 N24 0.30136
N30 N25 0.27808
N30 N26 0.24
N30 N27 0.282761
N30 N28 0.25088
N30 N29 0.21292
N30 N30 0.00316
N30 N30 0.002841
N30 N6 0.1638
N30 N7 0.0562
N30 N8 0.16476
N30 N9 0.060239
N30 N10 0.237241
N30 N11 0.07288
N30 N12 0.290479
N30 N13 0.157841
N30 N14 0.006441
N30 N15 0.0154
N30 N16 0.118841
N30 N17 0.02388
N30 N18 0.1722
N30 N19 0.20288
N30 N20 0.285121
N30 N21 0.285441
N30 N22 0.29936
N30 N23 0.291961
N30 N24 0.300881
N30 N25 0.27832
N30 N26 0.23804
N30 N27 0.30868
N30 N28 0.25012
N30 N29 0.21232
N30 N30 0.00284
N30 N30 0.00288
N30 N7 0.05692
N30 N8 0.165999
N30 N9 0.05968
N30 N10 0.236759
N30 N11 0.07288
N30 N12 0.259919
N30 N13 0.15888
N30 N14 0.00684
N30 N15 0.07124
N30 N16 0.12016
N30 N17 0.024
N30 N18 0.17224
N30 N19 0.20232
N30 N20 0.25972
N30 N21 0.28588
N30 N22 0.310761
N30 N23 1.36696
N30 N24 0.70428
N30 N25 0.280679
N30 N26 0.26112
N30 N27 0.28116
N30 N28 0.24976
N30 N29 0.24236
N30 N30 0.002961
N30 N30 0.002839
N30 N8 0.16516
N30 N9 0.059959
N30 N10 0.23632
N30 N11 0.073079
N30 N12 0.28488
N30 N13 0.159719
N30 N14 0.006721
N30 N15 0.015519
N30 N16 0.1192
N30 N17 0.02412
N30 N18 0.17392
N30 N19 0.20436
N30 N20 0.26264
N30 N21 0.287559
N30 N22 0.30164
N30 N23 0.55652
N30 N24 0.30488
N30 N25 0.27924
N30 N26 0.240279
N30 N27 0.2828
N30 N28 0.25028
N30 N29 0.213119
N30 N30 0.00312
N30 N30 0.0028
